image_path,file_size_bytes,width,height,aspect_ratio,megapixels,format,mode,has_exif,exif_software,error,label
E:\Project\Fake News Detection\images\real\810.jpg,85556,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\826.jpeg,125484,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\833.jpeg,158026,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\840.jpg,163844,800,420,1.904761905,0.336,JPEG,RGB,TRUE,none,,real
E:\Project\Fake News Detection\images\real\841.jpg,121486,800,420,1.904761905,0.336,JPEG,RGB,TRUE,Adobe Photoshop 24.2 (Windows),,real
E:\Project\Fake News Detection\images\real\846.jpg,111977,800,420,1.904761905,0.336,JPEG,RGB,TRUE,none,,real
E:\Project\Fake News Detection\images\real\85.jpg,179762,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\853.jpg,93922,800,420,1.904761905,0.336,JPEG,RGB,TRUE,none,,real
E:\Project\Fake News Detection\images\real\855.jpg,83837,800,420,1.904761905,0.336,JPEG,RGB,TRUE,none,,real
E:\Project\Fake News Detection\images\real\857.jpg,214724,800,420,1.904761905,0.336,JPEG,RGB,TRUE,PhotoScape,,real
E:\Project\Fake News Detection\images\real\871.jpg,66405,800,420,1.904761905,0.336,JPEG,RGB,TRUE,Adobe Photoshop CS6 (Windows),,real
E:\Project\Fake News Detection\images\real\872.jpg,53858,800,420,1.904761905,0.336,JPEG,RGB,TRUE,Adobe Photoshop 24.7 (Windows),,real
E:\Project\Fake News Detection\images\real\874.jpg,70265,800,420,1.904761905,0.336,JPEG,RGB,TRUE,Adobe Photoshop 24.7 (Windows),,real
E:\Project\Fake News Detection\images\real\877.jpg,86336,800,420,1.904761905,0.336,JPEG,RGB,TRUE,Adobe Photoshop 24.7 (Windows),,real
E:\Project\Fake News Detection\images\real\879.jpg,28776,800,420,1.904761905,0.336,JPEG,RGB,TRUE,Adobe Photoshop 24.7 (Windows),,real
E:\Project\Fake News Detection\images\real\9.jpg,69117,800,420,1.904761905,0.336,JPEG,RGB,TRUE,Adobe ImageReady,,real
E:\Project\Fake News Detection\images\real\913.jpg,181317,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\922.jpg,64992,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\931.jpg,131305,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\934.jpg,35296,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\935.jpg,172599,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\938.jpg,130893,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\947.jpg,61330,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\95.jpg,76678,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\958.jpg,51403,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\961.jpg,72382,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\969.jpg,44732,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\97.jpg,204177,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\970.jpg,108166,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\987.jpg,61258,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\99.jpg,118971,800,420,1.904761905,0.336,JPEG,RGB,TRUE,none,,real
E:\Project\Fake News Detection\images\fake\100.jpg,450697,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1005.jpg,370547,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1006.jpg,487092,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1008.jpg,631155,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1035.jpg,501699,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1036.jpg,390540,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1037.jpg,533098,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1038.jpg,371728,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\104.jpg,504368,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1041.jpg,485814,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1045.jpg,375968,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\106.jpg,388614,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1065.jpg,420195,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1070.jpg,455560,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1071.jpg,481406,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1077.jpg,522596,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1083.jpg,546151,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\109.jpg,465300,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1096.jpg,630766,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\11.jpg,441550,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\110.jpg,502159,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1105.jpg,409128,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1106.jpg,447561,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1115.jpg,466675,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1118.jpg,456639,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1140.jpg,386369,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1143.jpg,407712,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1144.jpg,517051,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1155.jpg,285590,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1156.jpg,427940,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1158.jpg,405477,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1185.jpg,422263,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1193.jpg,490554,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1200.jpg,487486,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1207.jpg,396584,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1210.jpg,538655,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1211.jpg,665198,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1212.jpg,561518,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\122.jpg,374768,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1223.jpg,456498,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\123.jpg,311532,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1244.jpg,695522,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1248.jpg,435995,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1252.jpg,465399,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1254.jpg,560354,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1261.jpg,405255,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1269.jpg,412865,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\127.jpg,580703,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1275.jpg,406936,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1276.jpg,535543,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1289.jpg,523486,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1300.jpg,636613,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1309.jpg,353932,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1312.jpg,738560,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\132.jpg,437563,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1323.jpg,329054,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1324.jpg,486784,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1328.jpg,457871,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\133.jpg,401145,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1342.jpg,468378,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1346.jpg,427380,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1351.jpg,451893,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\137.jpg,421629,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1371.jpg,526685,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1372.jpg,424123,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1373.jpg,359431,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1376.jpg,469877,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1378.jpg,505924,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1379.jpg,447061,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1388.jpg,523433,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1389.jpg,580451,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\139.jpg,382194,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1396.jpg,622182,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1406.jpg,445911,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1414.jpg,401860,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1416.jpg,380092,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1433.jpg,487374,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1436.jpg,512440,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1438.jpg,423485,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1466.jpg,370619,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1470.jpg,525525,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1476.jpg,484001,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\148.jpg,413088,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\15.jpg,405615,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1501.jpg,399337,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1506.jpg,360902,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1507.jpg,418199,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1508.jpg,402062,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1510.jpg,415785,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1517.jpg,447295,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1518.jpg,296247,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\153.jpg,521081,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1531.jpg,413725,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1533.jpg,660968,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1541.jpg,474057,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\155.jpg,466688,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1550.jpg,500590,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1555.jpg,424313,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\156.jpg,685204,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1583.jpg,392206,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1584.jpg,499787,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\159.jpg,534221,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1593.jpg,347349,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1614.jpg,363956,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1616.jpg,685666,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1617.jpg,427117,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\162.jpg,616483,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1621.jpg,379691,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1625.jpg,348120,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1635.jpg,440851,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1637.jpg,587868,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1644.jpg,385085,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1650.jpg,500948,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1656.jpg,344278,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1657.jpg,350152,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\166.jpg,417600,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1661.jpg,459804,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1668.jpg,412094,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1670.jpg,565443,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1673.jpg,506315,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1674.jpg,621706,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1686.jpg,357800,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1689.jpg,515020,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1690.jpg,472274,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\17.jpg,664047,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1708.jpg,431010,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1716.jpg,497742,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\172.jpg,295497,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1729.jpg,411402,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1730.jpg,461376,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1733.jpg,462366,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1735.jpg,456369,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1739.jpg,355888,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\174.jpg,477855,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1744.jpg,631807,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1746.jpg,494614,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1753.jpg,376634,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1758.jpg,561010,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1762.jpg,391976,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1769.jpg,555207,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1779.jpg,329027,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1780.jpg,560677,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1782.jpg,411696,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1785.jpg,388687,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1789.jpg,383148,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\179.jpg,358992,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1801.jpg,425189,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1803.jpg,360077,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1820.jpg,412862,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\183.jpg,539018,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1837.jpg,384344,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1839.jpg,394077,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1842.jpg,477522,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1845.jpg,458352,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1849.jpg,512777,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\186.jpg,304154,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1865.jpg,468959,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1867.jpg,652234,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1873.jpg,402232,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1876.jpg,470752,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1878.jpg,395606,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1901.jpg,554746,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1903.jpg,314358,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1908.jpg,454852,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1914.jpg,438250,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1918.jpg,468154,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1928.jpg,723370,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\193.jpg,417584,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1938.jpg,372610,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\194.jpg,402582,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1944.jpg,454881,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1949.jpg,412165,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1950.jpg,595940,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1960.jpg,402822,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1972.jpg,488656,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1981.jpg,465053,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1982.jpg,386182,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1985.jpg,570750,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1994.jpg,645330,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1996.jpg,673348,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\1997.jpg,436795,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\2.jpg,480049,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\2003.jpg,457738,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\2006.jpg,503805,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
