image_path,label,split,cisf_neighbour_mean_similarity,cisf_neighbour_max_similarity,cisf_fused_pca_00,cisf_fused_pca_01,cisf_fused_pca_02,cisf_fused_pca_03,cisf_fused_pca_04,cisf_fused_pca_05,cisf_fused_pca_06,cisf_fused_pca_07,cisf_fused_pca_08,cisf_fused_pca_09,cisf_fused_pca_10,cisf_fused_pca_11,cisf_fused_pca_12,cisf_fused_pca_13,cisf_fused_pca_14,cisf_fused_pca_15,cisf_fused_pca_16,cisf_fused_pca_17,cisf_fused_pca_18,cisf_fused_pca_19,cisf_fused_pca_20,cisf_fused_pca_21,cisf_fused_pca_22,cisf_fused_pca_23,cisf_fused_pca_24,cisf_fused_pca_25,cisf_fused_pca_26,cisf_fused_pca_27,cisf_fused_pca_28,cisf_fused_pca_29,cisf_fused_pca_30,cisf_fused_pca_31
E:\Project\Fake News Detection\images\real\6308.jpg,real,train,0.607925713,0.627471566,-0.20541276,-0.093081832,-0.018523451,-0.007723978,-0.125729173,0.049667433,-0.031559445,-0.218505412,-0.089819521,0.027199043,-0.03598363,0.029971657,0.034924563,-0.01109883,0.012348372,0.101415962,-0.045095421,0.119578391,-0.040073395,0.157510489,0.017043047,0.075494505,-0.032705478,-0.014420749,-0.06452135,-0.063379556,0.055155683,-0.129247248,-0.15431194,0.023582259,0.051913742,-0.01858601
E:\Project\Fake News Detection\images\real\6313.jpg,real,train,0.859313011,1,-0.303152204,0.087674759,0.048146892,-0.266904384,0.038736623,-0.00828788,-0.099970736,0.021012805,0.122887723,-0.164259076,-0.011560914,-0.106845096,-0.370575458,-0.001527062,0.040303163,0.082767926,-0.157975629,-0.341057897,0.037105247,0.057927873,0.099921204,-0.029645218,-0.052623447,0.121507339,0.050364207,-0.162217066,-0.091843367,-0.024479939,0.016722979,0.032857906,0.060552999,-0.05484226
E:\Project\Fake News Detection\images\real\6322.jpg,real,train,0.895063102,0.907418847,0.205482751,0.100190647,0.073567614,0.051129695,-0.395541012,-0.008385,0.397046268,0.045118202,0.059267178,-0.040848535,-0.032318614,-0.106845401,-0.035802007,0.066580832,-0.034803849,0.149925262,0.100586526,-0.039472833,0.02858733,0.035224598,-0.030190671,-0.054447975,0.039991569,-0.018619556,-0.021569045,-0.041109651,0.013057702,-0.05836926,0.019058567,-0.035781931,0.047144692,0.033773255
E:\Project\Fake News Detection\images\real\6325.jpg,real,train,0.651516497,0.748288691,-0.182333231,-0.087754019,0.125041112,0.022885077,-0.08888635,-0.014042967,0.032495216,-0.09248817,-0.062559977,0.074949518,-0.148483202,-0.061872121,0.07199946,-0.005380951,-0.158358127,0.169568911,-0.009287486,0.055806391,0.009962328,0.089206852,0.02483432,-0.043464616,0.109354548,0.082349651,0.011606776,0.059007365,-0.054626431,0.032298908,0.009350933,-0.047701195,0.048992127,-0.083010674
E:\Project\Fake News Detection\images\real\6331.jpg,real,train,0.823801637,0.913116097,0.220212802,0.206680834,0.049373843,0.014540433,0.074391134,-0.131884992,-0.037900582,0.071364947,-0.049353629,-0.005388434,0.246243626,0.061019838,0.019118628,-0.005021789,-0.07201127,-0.015486848,-0.115758695,0.072315142,-0.089130916,0.155034408,0.183965549,-0.003132479,0.047260534,0.074357562,-0.049832072,0.054687064,-0.005108521,0.076508127,-0.111191086,0.112903126,-0.073787041,0.101925395
E:\Project\Fake News Detection\images\real\6333.jpg,real,train,0.787047029,0.815113962,-0.431259334,0.094831109,0.255743861,-0.22581166,0.060575414,0.068120092,-0.054288108,0.081745982,0.023683971,-0.150360554,0.181351364,-0.06429369,0.166128322,0.123122856,-0.002709695,-0.070440464,0.003362896,0.1241346,0.043017387,-0.051968567,-0.038085826,0.069981806,0.10031449,0.001052773,-0.009725204,0.026003383,0.084671758,0.005348946,-0.01847975,-0.043598916,-0.052845284,0.007858697
E:\Project\Fake News Detection\images\real\6346.jpg,real,test,0.72578299,0.826167464,-0.207552686,-0.153895408,0.199464679,0.284275204,-0.037648246,0.132396877,0.019193077,-0.077574752,0.139955655,-0.015701286,-0.146650493,0.021060444,0.03420962,-0.106373072,-0.179445341,-0.059292398,0.073098391,0.075849205,0.003619164,0.019658664,0.160489067,0.068994284,-0.071989067,0.082669541,-0.073335044,0.114861041,-0.030452795,0.031987622,-0.072454914,-0.069605179,0.040980589,0.022221193
E:\Project\Fake News Detection\images\real\6348.jpg,real,train,0.814408302,0.834801137,0.257695913,0.187132552,0.046245046,0.041345991,0.07287848,-0.17742461,-0.00180307,0.10527768,-0.15467988,-0.051381897,0.263305813,0.045771617,-0.030709559,-0.028584354,-0.108759634,-0.083886705,-0.111652687,0.082718387,0.016804831,0.080987342,0.14655003,-0.008911286,-0.050644666,0.046653625,0.02602366,0.12034221,-0.02449823,0.070333339,-0.013925788,0.097420238,-0.01835016,0.006293969
E:\Project\Fake News Detection\images\real\635.jpg,real,train,0.734315038,0.775749385,-0.25964281,0.13156791,0.067453668,-0.244124219,-0.089665599,0.031175444,0.075228989,0.149298653,-0.17354618,-0.013002694,-0.153312147,-0.222888306,-0.081760913,-0.200534284,0.117163882,-0.053179763,-0.153485805,-0.09085761,-0.001518998,0.051518705,-0.068153575,-0.145174727,0.007566405,0.056722697,0.03754317,-0.038607415,-0.015435144,0.057731833,0.030324949,0.00902521,-0.047318127,0.079912618
E:\Project\Fake News Detection\images\real\6358.jpg,real,train,0.623284936,0.654700994,-0.215271607,0.048623294,-0.094493911,-0.130911067,0.040829197,-0.145673499,-0.023388255,-0.139265567,-0.01595702,-0.101613045,0.118361637,-0.175250709,-0.132718071,-0.148322582,0.296872854,0.050289109,0.013852278,0.085587874,-0.137366578,-0.12028423,0.148692265,0.083929904,0.061867416,-0.006626777,-0.005325344,0.01635094,-0.020263797,0.026121184,0.001799958,0.045206282,0.011786078,0.049939562
E:\Project\Fake News Detection\images\real\6366.jpg,real,test,0.655806899,0.698103547,-0.183028311,0.019868642,-0.055965863,-0.049783219,0.101051554,-0.204452008,-0.026088404,-0.135111138,-0.095881298,-0.102121621,0.114908993,-0.111762352,-0.122135848,-0.073792681,0.251274526,0.116940767,-0.086191714,0.09105958,-0.021989278,-0.167356193,0.007396374,0.046567783,0.057931125,-0.041858129,-0.03997688,0.105716109,0.067015491,-0.005602852,-0.069000527,0.050320879,0.023244791,0.022428788
E:\Project\Fake News Detection\images\real\6368.jpg,real,train,0.95173347,1,0.463588893,0.252106845,0.162539646,-0.066555105,0.008889273,0.164410979,-0.269211739,-0.056346852,0.046017054,0.036438577,-0.071919017,-0.055811733,0.015709588,0.011262168,0.110115007,-0.041685101,-0.057545815,0.054492112,0.045370817,-0.006075601,-0.002943515,0.055645235,-0.018016694,0.032467168,-0.004421492,-0.037479058,0.041145902,0.00338915,-0.036754332,-0.007676655,-0.014223784,-0.033053044
E:\Project\Fake News Detection\images\real\6369.jpg,real,test,0.828863621,0.870126009,-0.032141861,0.001038782,-0.499042898,-0.233731389,-0.18885383,-0.114171296,-0.034194022,0.036760919,0.095986798,-0.009832209,0.018970076,0.021250986,0.144562006,-0.078146338,-0.058482632,0.021255832,-0.063946739,-0.168625742,-0.007067315,-0.055725534,-0.06309168,0.012451209,-0.038067762,0.099650107,0.015452778,0.126592115,0.09965872,-0.079434335,-0.016909078,-0.073952772,-0.062700935,-0.027864628
E:\Project\Fake News Detection\images\real\6377.jpg,real,train,0.68690002,0.77436173,-0.358456373,0.026540812,0.240045354,-0.021110989,-0.043842126,0.052879587,-0.021874536,0.05480542,0.000820806,-0.021707322,0.088602923,-0.090425059,-0.036316298,-0.141302556,-0.112851866,0.079199426,0.116507538,0.072198689,0.068747133,0.035366066,0.019014539,0.004452221,-0.177431852,-0.117761582,0.084689952,0.032868795,-0.038723603,-0.127862602,-0.164158896,-0.047115244,-0.075458996,-0.146382868
E:\Project\Fake News Detection\images\real\6381.jpg,real,train,0.799471736,0.877176404,0.329750866,-0.007948903,-0.073331654,-0.174796149,-0.146939397,-0.248124644,-0.056599054,0.11491967,0.077945307,-0.024555791,-0.028425142,-0.024797421,0.108119853,-0.19847855,-0.13088277,0.019441476,0.057855997,-0.006555649,-0.077530757,0.039740879,-0.033304516,-0.01104133,-0.070100702,0.102287658,0.042951562,0.001203707,0.049724314,-0.097179994,-0.003412193,0.023805048,0.022571379,-0.049427044
E:\Project\Fake News Detection\images\real\6386.jpg,real,train,0.663986862,0.76935637,-0.155747235,0.013161464,0.174222514,0.002073849,0.024842177,0.006182251,0.110573858,-0.264964283,-0.148827314,0.179285824,0.072412945,0.11096067,0.184134841,-0.032125603,0.086429775,0.144604996,-0.015830342,-0.023432085,0.161789805,0.065077722,0.012573375,0.067992248,-0.030697102,0.045913037,0.012574092,-0.054593924,-0.032419167,0.011106381,-0.001386222,-0.053499296,0.103402935,0.012213193
E:\Project\Fake News Detection\images\real\6390.jpg,real,train,0.71257484,0.742061377,-0.044073869,0.0936471,0.050562203,-0.057141945,0.024899608,-0.149167269,0.040754683,-0.088315785,0.308983296,-0.298903793,-0.154408202,0.237740159,-0.053880837,0.017046764,-0.08910884,-0.029698052,0.027419133,-0.033658244,0.107734598,0.02301069,-0.005321851,-0.012745509,-0.000220059,-0.042954333,0.04286496,-0.053637747,-0.020769291,0.063583232,0.089683644,0.048161499,0.004840966,0.029928705
E:\Project\Fake News Detection\images\real\6391.jpg,real,train,0.805270791,0.847404897,0.276755989,0.173343897,0.035081781,0.133648396,0.038326308,-0.172257721,0.060198274,0.198923558,-0.135866925,-0.056449898,0.235387325,-0.08848758,-0.111355841,-0.049455449,-0.060383942,0.027360676,-0.01728099,0.022428634,0.1156471,-0.015481162,-0.195229933,0.065558523,-0.144790486,-0.016371764,0.119141497,-0.017752215,-0.068185568,0.057176948,0.053948577,-0.010242933,0.062917657,0.03770325
E:\Project\Fake News Detection\images\real\6392.jpg,real,test,0.66197139,0.683423042,0.131789684,0.074228138,0.005139947,0.080601752,0.032531582,-0.228116408,-0.0149709,0.224591941,0.098960906,0.124085441,-0.050834946,-0.024845462,-0.061987784,0.003565639,0.001738265,-0.110926688,0.054834682,-0.013776094,0.09224847,-0.006537747,0.047874171,0.082088917,-0.03636378,-0.005053645,0.044012196,0.039523423,-0.031226225,-0.041356221,0.035967074,0.005237289,-0.049015567,0.077033661
E:\Project\Fake News Detection\images\real\640.jpg,real,train,0.637092173,0.658999085,-0.03068345,0.116360322,0.114204355,0.076479286,0.040222101,-0.114232652,0.022512913,-0.158675298,0.000542865,0.25295037,0.051661167,0.196682692,0.151141927,-0.043774769,0.177663282,0.042226665,0.069323756,-0.188245922,0.085111424,0.041963816,0.140046135,0.113881297,-0.067598775,-0.129195333,-0.037379824,-0.050042618,0.066236354,0.109047502,0.043125611,-0.053727057,0.073997237,-0.070805401
E:\Project\Fake News Detection\images\real\6402.jpg,real,test,0.778475583,0.835297227,0.117072627,0.020863131,-0.166412383,0.104712248,0.144244254,0.227277488,0.145191088,0.062462248,-0.044942018,-0.041152693,0.067006506,0.098006271,-0.094500497,-0.017029125,0.076307602,-0.054407507,-0.111498371,0.195392624,0.053047851,0.024319794,-0.019526493,0.044972733,-0.026184898,0.108777709,-0.022081288,-0.005043358,0.012335032,-0.051154606,-0.030080482,-0.056296315,-0.033136956,-0.044253595
E:\Project\Fake News Detection\images\real\6411.jpg,real,train,0.788108349,0.855237067,0.163367599,0.110933587,0.08729504,0.256501049,0.021201441,-0.272169083,0.022369545,0.302541703,0.100948967,0.066568695,-0.001155288,0.019007454,-0.109169647,-0.007833245,-0.002979036,-0.10298755,0.006989479,-0.105911002,-0.005203467,0.03398798,0.05962684,0.036040992,0.054068115,-0.036865231,0.048718475,-0.034624189,0.085328884,-0.002729358,0.031630512,-0.071368746,-0.026212927,0.028275752
E:\Project\Fake News Detection\images\real\6413.jpg,real,test,0.777161717,0.809349895,-0.133573294,-0.194030732,0.071451351,0.366608471,-0.024280876,0.057609901,-0.002620219,0.041348793,0.145096451,-0.06684196,-0.09126775,-0.000899345,0.034135863,-0.059495155,-0.119721472,0.012735527,-0.053740416,0.08177565,0.070542872,-0.005115663,0.09580408,-0.007339984,-0.097239345,0.063273847,-0.064242974,0.069103464,-0.04514236,0.075434133,-0.066664867,-0.017967125,-0.009147264,0.081370264
E:\Project\Fake News Detection\images\real\6417.jpg,real,test,0.69397819,0.716478825,-0.417313755,0.11985638,0.184599519,-0.258105695,-0.033709474,0.098211795,0.005435457,0.136264041,0.017212586,-0.079083256,0.165925026,-0.01297304,0.084014907,0.095085323,0.182984635,-0.10608691,0.070658118,0.0577351,0.03944774,-0.057766125,-0.017826919,-0.016880609,-0.028572146,-0.039870612,0.024093,0.01356829,0.037089877,-0.095931292,-0.026128724,0.021128373,-0.0760305,-0.061487608
E:\Project\Fake News Detection\images\real\6419.jpg,real,train,0.948929131,1,0.251745433,-0.340028495,0.162573814,0.145190582,0.167129964,0.019320956,0.023495516,0.168004856,-0.014596592,-0.074972488,0.091277048,0.015147625,-0.027427347,0.016022783,0.047310211,0.083607584,-0.042766597,-0.053871512,-0.082926743,0.048466422,-0.128792524,0.00742491,0.107573949,-0.080965087,0.035643414,0.012719426,0.015688734,-0.059129253,0.054045629,0.00471854,-0.014025901,-0.001671763
E:\Project\Fake News Detection\images\real\6429.jpg,real,train,0.694015801,0.762444139,-0.121327631,0.252617329,-0.346721709,0.244331732,-0.0195297,0.033840895,0.093621671,0.197616339,0.139361918,-0.041591447,0.124748744,-0.105923496,0.027955979,-0.044290651,-0.00899769,0.063609555,-0.040218871,-0.11757303,0.048758056,0.047426276,0.003271865,0.041614201,9.41E-05,-0.050418366,0.020501545,0.045091085,0.008744899,0.013791196,-0.017372085,0.028252505,-0.020368293,0.01998255
E:\Project\Fake News Detection\images\real\6441.jpg,real,train,0.736244082,0.822884262,-0.015402006,0.272504508,-0.358969331,0.124727055,-0.046440911,0.120311715,-0.075481512,0.113019593,0.152751669,-0.006475152,0.11972627,-0.056675989,0.082545668,0.033513375,-0.007771573,0.062606521,-0.030127527,-0.052501269,-0.060283303,0.004291741,0.08089482,0.142688021,-0.027339019,0.032745473,-0.013594158,0.086740084,-0.016684877,-0.003721869,0.036314502,0.06892994,-0.021663932,0.029971996
E:\Project\Fake News Detection\images\real\6451.jpg,real,train,0.61455375,0.673038244,-0.149288937,0.139764637,0.262632638,-0.064965859,-0.273584872,0.126355991,0.242081672,0.265743226,0.119051255,-0.09269695,0.120684437,-0.187257141,-0.015600723,-0.077594668,0.100567967,0.027115032,0.146108463,0.078477308,0.088572934,0.065012582,-0.018102912,-0.04528676,0.021033674,-0.080889627,0.057012711,0.112577848,0.007331068,-0.149674594,0.022901444,0.046426475,0.119894877,-0.007816781
E:\Project\Fake News Detection\images\real\6452.jpg,real,train,0.765991449,0.809353709,-0.021745073,0.229687765,-0.411970377,0.092864111,0.036342133,0.027946662,0.037282668,-0.077020548,0.004721977,-0.085778996,0.052846298,-0.03724283,0.052531186,-0.10493087,-0.046070568,-0.139608666,0.0651576,-0.096992232,0.012187291,0.01632604,-0.081083797,0.022749597,-0.044460688,0.046206415,0.062811062,0.079242378,0.0322529,0.041691154,0.028081553,-0.033133116,-0.047121987,-0.039375354
E:\Project\Fake News Detection\images\real\6475.jpg,real,test,0.774253249,0.80446434,-0.032880139,0.342516154,-0.334560841,0.044415362,0.016795732,0.208248153,-0.0641765,-0.074995026,0.014255367,0.015010376,0.128304154,-0.035238232,-0.159623608,0.107815787,-0.075058088,0.054695465,-0.082603648,-0.127309456,-0.008221157,0.025758632,0.053159535,0.060650725,0.04012312,0.010588219,0.034227587,-0.026324965,0.032477431,-0.054827437,-0.059489131,0.093710296,0.004557759,-0.000281624
E:\Project\Fake News Detection\images\real\6504.jpg,real,train,0.639082074,0.663847566,0.107015125,0.096545018,-0.121781632,-0.071637355,-0.122894615,-0.241371706,0.043756377,-0.02860452,0.023242453,0.057286922,0.011329442,0.113198735,0.237224907,-0.077913664,0.038248654,-0.00039209,-0.132683933,-0.177037209,0.008542364,-0.036577307,-0.052350406,-0.003691647,-0.029872343,0.110232167,0.035293967,-0.003946273,0.129127756,-0.020306544,-0.097810052,0.009475293,-0.032531071,-0.022483828
E:\Project\Fake News Detection\images\real\6530.jpg,real,train,0.78039062,0.913490176,-0.246536359,0.231694549,-0.145970538,-0.130152583,0.005908577,0.095043033,0.065564334,0.030436901,-0.131501973,0.134712383,-0.021715444,-0.170773983,-0.070282109,-0.142159373,0.056289155,-0.019194353,-0.088769495,-0.012315679,-0.1248179,0.016221473,-0.029555336,-0.112117372,0.026007593,-0.007747957,0.103076406,-0.086160481,-0.00866371,0.067286059,-0.031106092,-0.048034552,-0.010902382,0.136199698
E:\Project\Fake News Detection\images\real\6545.jpg,real,train,0.617723286,0.637516499,0.182619244,0.143400326,0.180751488,0.118393525,0.092538096,-0.203237891,0.03040651,-0.092319496,0.125878781,0.212243393,0.037659969,0.112888984,0.072915122,-0.025114641,0.082966112,-0.057919998,0.084985502,-0.181495249,-0.011644312,0.026433008,0.034403574,-0.008851443,-0.025712753,-0.047773097,-0.102096438,-0.066198945,-0.068517782,0.006018969,0.06064808,-0.008673458,-0.016071822,-0.103862628
E:\Project\Fake News Detection\images\real\6551.jpg,real,train,0.625883281,0.689450979,-0.146670654,0.092807516,-0.029840367,0.010949959,0.157698527,-0.261075586,-0.088983215,-0.019154003,-0.018633431,0.007953349,-0.042349357,-0.01199486,0.008773098,0.171071023,0.018485503,-0.034154017,0.028832074,-0.003614113,-0.01062711,0.107539289,-0.018490944,0.077708028,0.166887596,0.052545752,-0.059758928,0.062706396,-0.03756588,0.045102119,-0.051111653,-0.016355956,0.038645484,0.119710952
E:\Project\Fake News Detection\images\real\6555.jpg,real,train,0.634915829,0.680100977,-0.066797867,0.063843884,-0.062844038,0.12902379,0.092192635,-0.239880189,-0.1123285,-0.020195007,-0.033613071,0.121408194,-0.148582235,-0.02715949,-0.035564899,0.208071172,0.08133328,-0.020519072,0.054179493,0.023465158,0.124098428,0.044580903,0.089087956,-0.029295979,-0.048442446,-0.066939503,0.000424755,0.102571249,0.071603879,0.028411774,-0.00360747,-0.016056839,0.027627062,0.024593826
E:\Project\Fake News Detection\images\real\6556.jpg,real,train,0.728776336,0.755728126,-0.029122742,0.030726762,0.014360776,0.021253118,0.190090671,-0.20764336,-0.079579666,0.006535865,0.102837414,0.067303255,-0.086246535,-0.09706834,-0.070443146,0.281745017,0.152122661,0.110607535,-0.006980644,0.062176611,0.08675348,0.120496221,-0.047663271,-0.00339867,-0.156681731,-0.089811981,0.027180687,0.024120701,0.002766977,0.055298019,0.091328323,-0.043469086,-0.068624146,-0.066036701
E:\Project\Fake News Detection\images\real\6582.jpg,real,train,0.707501471,0.763908625,-0.290598899,0.086304002,0.190017268,-0.214580297,-0.114169225,0.026391044,0.030500129,0.042822521,-0.250788808,0.083181396,-0.121419147,-0.174962804,-0.055253007,-0.125627398,0.047942057,-0.073585369,-0.143279135,-0.04976254,-0.024303492,0.007889051,-0.169683784,-0.080673404,0.023532124,0.098393768,-0.0718747,-0.034424752,-0.073783465,0.036553819,0.164244488,-0.060967285,0.035305213,0.08998847
E:\Project\Fake News Detection\images\real\6583.jpg,real,train,0.837357342,0.850625694,0.210971266,0.177731693,0.070518099,0.075391129,0.070044585,-0.143442988,0.075781241,0.078920469,-0.264154673,-0.017395595,0.174906984,-0.031915907,-0.081678085,0.012105296,-0.061411783,-0.038665682,0.032362144,0.086148545,0.094280139,-0.032916263,-0.228253052,0.131104529,-0.076796971,0.098920017,0.088512316,-0.045001358,-0.05467099,0.053381182,0.088956743,0.004859766,0.00688341,-0.019299146
E:\Project\Fake News Detection\images\real\6592.jpg,real,train,0.676201642,0.761911631,-0.050917383,-0.016253164,0.007461941,0.012158222,0.06700208,0.012383337,0.180670336,-0.037189484,-0.079703324,0.153956473,-0.006501717,0.227914467,0.236525506,-0.101641931,0.186859697,0.024924591,0.000290449,-0.060329739,0.129510015,-0.057011627,0.181117535,0.092130601,-0.018503886,-0.030557387,0.003497769,-0.094608001,-0.028984992,0.086272083,0.023547683,0.028617615,0.020776492,-0.051480703
E:\Project\Fake News Detection\images\real\6599.jpg,real,train,0.683808804,0.749348283,-0.254487514,0.057976548,0.196126729,-0.196906194,0.057291057,0.043158609,0.105709724,0.059229899,-0.148896441,0.164821357,0.008710077,-0.03962091,0.107040256,-0.135097578,0.143560231,-0.146895528,-0.068114154,-0.147794649,0.08489567,0.001451433,0.047787357,-0.073382191,-0.033730093,0.029558737,0.055861846,0.022080909,-0.110743478,-0.239584252,-0.163462311,-0.022268541,0.029011235,-0.044475265
E:\Project\Fake News Detection\images\real\6616.jpg,real,train,0.766113579,0.807249904,0.17006819,-0.122541808,-0.330747336,-0.159463674,0.13185288,0.052924637,0.076250948,0.131474704,0.006897909,0.071912214,-0.006752148,0.0322465,0.05926865,0.049306821,0.050155737,-0.013887469,0.027506413,0.088614546,0.039836593,0.006722926,-0.049859609,-0.027967559,0.018287046,0.040503122,-0.050019339,-0.062539533,-0.011556111,0.038738839,-0.057264552,0.110386387,0.00626498,-0.037789177
E:\Project\Fake News Detection\images\real\6622.jpg,real,train,0.567339838,0.586987972,-0.037188083,-0.299160689,0.236162111,-0.084533557,-0.019509638,0.038288623,-0.068672143,-0.173297212,0.025303964,0.021064509,0.148176745,-0.027977061,-0.124152675,0.017453684,-0.109551378,0.032824308,-0.00247555,0.004604731,-0.097059704,0.05511431,-0.053783525,-0.027916864,-0.037291277,0.010417911,-0.025095185,-0.040267203,-0.087284669,-0.17660524,0.007897442,0.053467084,-0.010921194,-0.042278755
E:\Project\Fake News Detection\images\real\6633.jpg,real,train,0.87314111,0.926642656,0.235462397,0.214351922,0.022816593,0.037142649,0.044272311,-0.104585215,0.044202417,0.069279969,-0.282990336,-0.091141298,0.066641703,-0.00094663,-0.060772847,-0.016109405,0.018670639,-0.006942213,0.087569557,0.101788588,0.092742763,-0.010505884,-0.193513632,0.070247188,-0.056290768,0.079671457,0.119494557,-0.043336865,-0.100596644,0.038379651,0.006895804,-0.075348005,0.110855915,-0.031625841
E:\Project\Fake News Detection\images\real\6640.jpg,real,test,0.753133953,1,-0.063807428,-0.008036964,0.02520719,0.000468686,0.06366092,0.007338998,0.178150818,-0.055393957,-0.086383715,0.156097248,-0.009258123,0.231530011,0.236214414,-0.10315758,0.186944187,0.017403267,0.00393286,-0.069509044,0.13432917,-0.061749637,0.19208473,0.102230072,-0.030296493,-0.033988699,0.001793919,-0.091761753,-0.033206098,0.079608634,0.030668667,0.028907672,0.024832878,-0.046721421
E:\Project\Fake News Detection\images\real\6644.jpg,real,train,0.647780359,0.723276019,-0.155248553,0.004873307,0.217765972,-0.044449292,0.027224662,0.061398253,0.167055354,-0.093037695,-0.05649212,0.155761167,0.078310594,0.109072141,0.275366664,-0.060285877,0.198444828,0.070852563,0.046600513,-0.006175491,0.173570946,-0.000740856,0.195663407,0.133135036,0.008598085,0.011622589,0.026851039,-0.045578998,0.024912773,-0.006884572,0.025382567,-0.045395296,0.046158992,0.086622044
E:\Project\Fake News Detection\images\real\6645.jpg,real,train,0.723163724,0.749348283,-0.208700076,0.087578245,0.210338309,-0.199126914,0.034659944,0.029523551,0.103779599,0.071689621,-0.173422262,0.174929112,0.002572887,0.010342989,0.138050109,-0.130287349,0.120461419,-0.148543537,-0.025412193,-0.176123336,0.024635112,0.001142532,0.058076371,-0.067667238,-0.024695251,-0.008020983,0.079404779,0.011065642,-0.062671788,-0.196764246,-0.118257336,7.97E-05,0.010511134,-0.068029337
E:\Project\Fake News Detection\images\real\6650.jpg,real,train,0.602397501,0.681159198,-0.432999462,0.057485119,0.134032682,-0.203398272,-0.105382852,0.002506131,-0.128628388,0.221344173,-0.007846835,-0.124834739,0.002924087,-0.030735688,0.118256971,0.066642717,0.041461866,0.088741571,0.004020564,0.067939483,-0.0943579,-0.005640274,0.018555962,0.042474642,-0.063606806,-0.10102202,-0.019244982,0.05560904,0.042804118,-0.080730081,-0.141540289,-0.067825481,-0.094569296,0.009894432
E:\Project\Fake News Detection\images\real\6653.jpg,real,train,0.65700525,0.673051476,0.098218016,0.043634031,-0.145891502,0.019294189,0.241250262,0.171345323,0.181824356,0.05366848,-0.075882658,-0.054823015,0.016122963,0.043328986,-0.154874578,-0.001583289,-0.031035868,0.011850146,0.038276859,0.050394788,0.198462501,0.063377038,-0.035772413,-0.010815484,0.025193099,0.050841361,-0.123108253,-0.095454372,-0.065944694,-0.037347678,-0.024383204,0.002313163,0.007662937,-0.036735043
E:\Project\Fake News Detection\images\real\666.jpg,real,train,0.721076369,0.730401874,-0.295673519,0.065871119,0.17691268,-0.187228903,-0.118555032,0.031898074,0.01944538,0.055799678,-0.238300875,0.060346641,-0.198228285,-0.202418774,-0.119732238,-0.17088902,-0.000590551,-0.062433925,-0.131846577,-0.070495099,0.019238573,0.097200036,-0.147837415,-0.031420566,0.0111153,0.065267801,-0.097137578,0.005377345,-0.020334937,0.096134663,0.150332183,-0.083142102,0.046113897,0.09791901
E:\Project\Fake News Detection\images\real\6660.jpg,real,train,0.768053353,0.783089876,-0.114709228,0.237066641,-0.336785793,0.104963504,-0.004232555,0.066565871,0.135529056,0.027299996,0.085642062,0.089731663,0.079981089,-0.097943678,0.035860911,-0.046786074,-0.09165632,-0.008704303,-0.112907596,-0.129801154,-0.154326335,-0.021098267,-0.050538167,-0.027644301,0.072209485,-0.045100473,0.114567444,-0.055162732,0.014489988,0.034753677,-0.061103318,-0.035357784,-0.071292631,0.003338877
E:\Project\Fake News Detection\images\real\6661.jpg,real,train,0.760212898,0.946555912,-0.217294291,0.285280049,-0.139529839,-0.108824454,-0.034936901,0.140035003,-0.011557237,0.055945419,-0.156999007,0.086936183,-0.038646005,-0.127918944,-0.085377917,-0.12248873,0.085048996,0.031483676,-0.108452909,-0.001512294,-0.086608581,0.018920019,-0.014704033,-0.072662801,0.010581409,0.018645912,0.057918947,-0.01228206,0.003280621,0.03425774,0.005046981,-0.020511871,0.015896076,0.107695967
E:\Project\Fake News Detection\images\real\6665.jpg,real,test,0.93225348,0.996546626,0.482475072,0.138436332,0.043380983,-0.221066028,-0.126160309,0.126786754,-0.317378223,-0.01156454,0.107367769,0.125666738,-0.055954006,-0.108168676,0.040244427,-0.026211996,0.049313847,-0.061409287,-0.021609198,0.050589442,0.004768848,-0.010208669,-0.008135948,0.069399931,-0.047025163,0.063241512,-0.03909301,-0.007145807,-0.009636484,-0.024191126,0.005672593,-0.015742619,0.073310696,0.023098536
E:\Project\Fake News Detection\images\real\6673.jpeg,real,train,0.523072362,0.630023301,-0.228279829,-0.037489086,0.204892784,-0.122031406,-0.114660949,0.139895543,0.008338234,-0.046714745,-0.139543444,0.074282348,-0.145033702,0.099271856,-0.029032428,-0.055203222,0.068329848,0.03947315,-0.141740113,0.107290819,-0.022187777,-0.0081565,-0.098960035,-0.018673209,0.055267993,0.030002268,0.040292773,-0.006576899,-0.061043005,0.005246435,0.04223761,0.105873212,-0.024665307,0.025818016
E:\Project\Fake News Detection\images\real\6675.jpg,real,train,0.560539424,0.603084683,-0.130966917,0.004788317,0.114710703,-0.009494092,0.077194296,-0.095470197,-0.078721508,-0.073498666,-0.04433383,-0.05673936,0.033280078,-0.135659769,0.12386591,0.004404059,-0.193319857,0.213965714,0.097621195,-0.001863233,0.171683565,0.035900448,0.065131173,0.01502237,0.056430526,0.137295604,0.046644557,-0.017343635,0.118582062,0.068911143,0.046181276,-0.098729536,-0.016567189,0.027111655
