source,normalized,error,label
E:\Project\Fake News Detection\images\real\5268.jpg,images_normalized\real\5268.jpg,,real
E:\Project\Fake News Detection\images\real\5292.png,images_normalized\real\5292.jpg,,real
E:\Project\Fake News Detection\images\real\5297.png,images_normalized\real\5297.jpg,,real
E:\Project\Fake News Detection\images\real\5298.png,images_normalized\real\5298.jpg,,real
E:\Project\Fake News Detection\images\real\5300.png,images_normalized\real\5300.jpg,,real
E:\Project\Fake News Detection\images\real\5302.png,images_normalized\real\5302.jpg,,real
E:\Project\Fake News Detection\images\real\5305.png,images_normalized\real\5305.jpg,,real
E:\Project\Fake News Detection\images\real\5308.png,images_normalized\real\5308.jpg,,real
E:\Project\Fake News Detection\images\real\5311.png,images_normalized\real\5311.jpg,,real
E:\Project\Fake News Detection\images\real\5314.png,images_normalized\real\5314.jpg,,real
E:\Project\Fake News Detection\images\real\5331.png,images_normalized\real\5331.jpg,,real
E:\Project\Fake News Detection\images\real\5344.png,images_normalized\real\5344.jpg,,real
E:\Project\Fake News Detection\images\real\5347.png,images_normalized\real\5347.jpg,,real
E:\Project\Fake News Detection\images\real\5348.png,images_normalized\real\5348.jpg,,real
E:\Project\Fake News Detection\images\real\5369.png,images_normalized\real\5369.jpg,,real
E:\Project\Fake News Detection\images\real\5370.png,images_normalized\real\5370.jpg,,real
E:\Project\Fake News Detection\images\real\5374.png,images_normalized\real\5374.jpg,,real
E:\Project\Fake News Detection\images\real\5379.png,images_normalized\real\5379.jpg,,real
E:\Project\Fake News Detection\images\real\5380.png,images_normalized\real\5380.jpg,,real
E:\Project\Fake News Detection\images\real\5386.png,images_normalized\real\5386.jpg,,real
E:\Project\Fake News Detection\images\real\5387.png,images_normalized\real\5387.jpg,,real
E:\Project\Fake News Detection\images\real\539.jpg,images_normalized\real\539.jpg,,real
E:\Project\Fake News Detection\images\real\5393.png,images_normalized\real\5393.jpg,,real
E:\Project\Fake News Detection\images\real\5394.png,images_normalized\real\5394.jpg,,real
E:\Project\Fake News Detection\images\real\5400.png,images_normalized\real\5400.jpg,,real
E:\Project\Fake News Detection\images\real\5405.png,images_normalized\real\5405.jpg,,real
E:\Project\Fake News Detection\images\real\5407.png,images_normalized\real\5407.jpg,,real
E:\Project\Fake News Detection\images\real\541.jpg,images_normalized\real\541.jpg,,real
E:\Project\Fake News Detection\images\real\5432.png,images_normalized\real\5432.jpg,,real
E:\Project\Fake News Detection\images\real\5433.png,images_normalized\real\5433.jpg,,real
E:\Project\Fake News Detection\images\real\5440.png,images_normalized\real\5440.jpg,,real
E:\Project\Fake News Detection\images\real\5446.png,images_normalized\real\5446.jpg,,real
E:\Project\Fake News Detection\images\real\5464.png,images_normalized\real\5464.jpg,,real
E:\Project\Fake News Detection\images\real\547.jpg,images_normalized\real\547.jpg,,real
E:\Project\Fake News Detection\images\real\5473.png,images_normalized\real\5473.jpg,,real
E:\Project\Fake News Detection\images\real\5477.png,images_normalized\real\5477.jpg,,real
E:\Project\Fake News Detection\images\real\5483.png,images_normalized\real\5483.jpg,,real
E:\Project\Fake News Detection\images\real\5484.png,images_normalized\real\5484.jpg,,real
E:\Project\Fake News Detection\images\real\5489.png,images_normalized\real\5489.jpg,,real
E:\Project\Fake News Detection\images\real\5497.png,images_normalized\real\5497.jpg,,real
E:\Project\Fake News Detection\images\real\5506.png,images_normalized\real\5506.jpg,,real
E:\Project\Fake News Detection\images\real\5512.png,images_normalized\real\5512.jpg,,real
E:\Project\Fake News Detection\images\real\5515.png,images_normalized\real\5515.jpg,,real
E:\Project\Fake News Detection\images\real\5518.png,images_normalized\real\5518.jpg,,real
E:\Project\Fake News Detection\images\real\5523.png,images_normalized\real\5523.jpg,,real
E:\Project\Fake News Detection\images\real\5524.png,images_normalized\real\5524.jpg,,real
E:\Project\Fake News Detection\images\real\5536.png,images_normalized\real\5536.jpg,,real
E:\Project\Fake News Detection\images\real\5542.png,images_normalized\real\5542.jpg,,real
E:\Project\Fake News Detection\images\real\5583.png,images_normalized\real\5583.jpg,,real
E:\Project\Fake News Detection\images\real\5587.png,images_normalized\real\5587.jpg,,real
E:\Project\Fake News Detection\images\real\5609.png,images_normalized\real\5609.jpg,,real
E:\Project\Fake News Detection\images\real\5612.png,images_normalized\real\5612.jpg,,real
E:\Project\Fake News Detection\images\real\5614.png,images_normalized\real\5614.jpg,,real
E:\Project\Fake News Detection\images\real\5617.png,images_normalized\real\5617.jpg,,real
E:\Project\Fake News Detection\images\real\5619.png,images_normalized\real\5619.jpg,,real
E:\Project\Fake News Detection\images\real\5625.png,images_normalized\real\5625.jpg,,real
E:\Project\Fake News Detection\images\real\5626.png,images_normalized\real\5626.jpg,,real
E:\Project\Fake News Detection\images\real\5638.png,images_normalized\real\5638.jpg,,real
E:\Project\Fake News Detection\images\real\5644.png,images_normalized\real\5644.jpg,,real
E:\Project\Fake News Detection\images\real\565.jpg,images_normalized\real\565.jpg,,real
E:\Project\Fake News Detection\images\real\5660.png,images_normalized\real\5660.jpg,,real
E:\Project\Fake News Detection\images\real\5666.png,images_normalized\real\5666.jpg,,real
E:\Project\Fake News Detection\images\real\5680.png,images_normalized\real\5680.jpg,,real
E:\Project\Fake News Detection\images\real\5683.png,images_normalized\real\5683.jpg,,real
E:\Project\Fake News Detection\images\real\5684.png,images_normalized\real\5684.jpg,,real
E:\Project\Fake News Detection\images\real\5688.png,images_normalized\real\5688.jpg,,real
E:\Project\Fake News Detection\images\real\5699.png,images_normalized\real\5699.jpg,,real
E:\Project\Fake News Detection\images\real\5704.png,images_normalized\real\5704.jpg,,real
E:\Project\Fake News Detection\images\real\5708.png,images_normalized\real\5708.jpg,,real
E:\Project\Fake News Detection\images\real\5716.png,images_normalized\real\5716.jpg,,real
E:\Project\Fake News Detection\images\real\5726.png,images_normalized\real\5726.jpg,,real
E:\Project\Fake News Detection\images\real\5729.png,images_normalized\real\5729.jpg,,real
E:\Project\Fake News Detection\images\real\5731.png,images_normalized\real\5731.jpg,,real
E:\Project\Fake News Detection\images\real\5738.png,images_normalized\real\5738.jpg,,real
E:\Project\Fake News Detection\images\real\5754.png,images_normalized\real\5754.jpg,,real
E:\Project\Fake News Detection\images\real\5758.png,images_normalized\real\5758.jpg,,real
E:\Project\Fake News Detection\images\real\5764.png,images_normalized\real\5764.jpg,,real
E:\Project\Fake News Detection\images\real\5774.png,images_normalized\real\5774.jpg,,real
E:\Project\Fake News Detection\images\real\5777.png,images_normalized\real\5777.jpg,,real
E:\Project\Fake News Detection\images\real\5794.png,images_normalized\real\5794.jpg,,real
E:\Project\Fake News Detection\images\real\5795.png,images_normalized\real\5795.jpg,,real
E:\Project\Fake News Detection\images\real\5798.png,images_normalized\real\5798.jpg,,real
E:\Project\Fake News Detection\images\real\5800.png,images_normalized\real\5800.jpg,,real
E:\Project\Fake News Detection\images\real\5804.png,images_normalized\real\5804.jpg,,real
E:\Project\Fake News Detection\images\real\5806.png,images_normalized\real\5806.jpg,,real
E:\Project\Fake News Detection\images\real\5811.png,images_normalized\real\5811.jpg,,real
E:\Project\Fake News Detection\images\real\5815.png,images_normalized\real\5815.jpg,,real
E:\Project\Fake News Detection\images\real\5818.png,images_normalized\real\5818.jpg,,real
E:\Project\Fake News Detection\images\real\5823.png,images_normalized\real\5823.jpg,,real
E:\Project\Fake News Detection\images\real\5824.png,images_normalized\real\5824.jpg,,real
E:\Project\Fake News Detection\images\real\5825.png,images_normalized\real\5825.jpg,,real
E:\Project\Fake News Detection\images\real\5841.png,images_normalized\real\5841.jpg,,real
E:\Project\Fake News Detection\images\real\5844.png,images_normalized\real\5844.jpg,,real
E:\Project\Fake News Detection\images\real\5848.png,images_normalized\real\5848.jpg,,real
E:\Project\Fake News Detection\images\real\5849.png,images_normalized\real\5849.jpg,,real
E:\Project\Fake News Detection\images\real\5860.png,images_normalized\real\5860.jpg,,real
E:\Project\Fake News Detection\images\real\5864.png,images_normalized\real\5864.jpg,,real
E:\Project\Fake News Detection\images\real\5867.png,images_normalized\real\5867.jpg,,real
E:\Project\Fake News Detection\images\real\5868.png,images_normalized\real\5868.jpg,,real
E:\Project\Fake News Detection\images\real\5872.png,images_normalized\real\5872.jpg,,real
E:\Project\Fake News Detection\images\real\5874.png,images_normalized\real\5874.jpg,,real
E:\Project\Fake News Detection\images\real\5880.png,images_normalized\real\5880.jpg,,real
E:\Project\Fake News Detection\images\real\5884.png,images_normalized\real\5884.jpg,,real
E:\Project\Fake News Detection\images\real\5891.png,images_normalized\real\5891.jpg,,real
E:\Project\Fake News Detection\images\real\5894.png,images_normalized\real\5894.jpg,,real
E:\Project\Fake News Detection\images\real\5900.png,images_normalized\real\5900.jpg,,real
E:\Project\Fake News Detection\images\real\5905.png,images_normalized\real\5905.jpg,,real
E:\Project\Fake News Detection\images\real\5909.png,images_normalized\real\5909.jpg,,real
E:\Project\Fake News Detection\images\real\5911.png,images_normalized\real\5911.jpg,,real
E:\Project\Fake News Detection\images\real\5913.png,images_normalized\real\5913.jpg,,real
E:\Project\Fake News Detection\images\real\5916.png,images_normalized\real\5916.jpg,,real
E:\Project\Fake News Detection\images\real\5920.png,images_normalized\real\5920.jpg,,real
E:\Project\Fake News Detection\images\real\5928.png,images_normalized\real\5928.jpg,,real
E:\Project\Fake News Detection\images\real\5929.png,images_normalized\real\5929.jpg,,real
E:\Project\Fake News Detection\images\real\5932.png,images_normalized\real\5932.jpg,,real
E:\Project\Fake News Detection\images\real\5939.png,images_normalized\real\5939.jpg,,real
E:\Project\Fake News Detection\images\real\5941.png,images_normalized\real\5941.jpg,,real
E:\Project\Fake News Detection\images\real\5946.png,images_normalized\real\5946.jpg,,real
E:\Project\Fake News Detection\images\real\5948.png,images_normalized\real\5948.jpg,,real
E:\Project\Fake News Detection\images\real\5976.png,images_normalized\real\5976.jpg,,real
E:\Project\Fake News Detection\images\real\598.jpg,images_normalized\real\598.jpg,,real
E:\Project\Fake News Detection\images\real\5986.png,images_normalized\real\5986.jpg,,real
E:\Project\Fake News Detection\images\real\60.jpg,images_normalized\real\60.jpg,,real
E:\Project\Fake News Detection\images\real\6000.png,images_normalized\real\6000.jpg,,real
E:\Project\Fake News Detection\images\real\6001.png,images_normalized\real\6001.jpg,,real
E:\Project\Fake News Detection\images\real\6002.png,images_normalized\real\6002.jpg,,real
E:\Project\Fake News Detection\images\real\601.jpg,images_normalized\real\601.jpg,,real
E:\Project\Fake News Detection\images\real\6021.png,images_normalized\real\6021.jpg,,real
E:\Project\Fake News Detection\images\real\6029.png,images_normalized\real\6029.jpg,,real
E:\Project\Fake News Detection\images\real\6031.png,images_normalized\real\6031.jpg,,real
E:\Project\Fake News Detection\images\real\6036.png,images_normalized\real\6036.jpg,,real
E:\Project\Fake News Detection\images\real\6046.png,images_normalized\real\6046.jpg,,real
E:\Project\Fake News Detection\images\real\6048.png,images_normalized\real\6048.jpg,,real
E:\Project\Fake News Detection\images\real\6052.png,images_normalized\real\6052.jpg,,real
E:\Project\Fake News Detection\images\real\6061.png,images_normalized\real\6061.jpg,,real
E:\Project\Fake News Detection\images\real\6069.png,images_normalized\real\6069.jpg,,real
E:\Project\Fake News Detection\images\real\6085.png,images_normalized\real\6085.jpg,,real
E:\Project\Fake News Detection\images\real\6088.png,images_normalized\real\6088.jpg,,real
E:\Project\Fake News Detection\images\real\6097.png,images_normalized\real\6097.jpg,,real
E:\Project\Fake News Detection\images\real\6102.png,images_normalized\real\6102.jpg,,real
E:\Project\Fake News Detection\images\real\6106.png,images_normalized\real\6106.jpg,,real
E:\Project\Fake News Detection\images\real\6110.png,images_normalized\real\6110.jpg,,real
E:\Project\Fake News Detection\images\real\612.jpg,images_normalized\real\612.jpg,,real
E:\Project\Fake News Detection\images\real\6121.png,images_normalized\real\6121.jpg,,real
E:\Project\Fake News Detection\images\real\6136.png,images_normalized\real\6136.jpg,,real
E:\Project\Fake News Detection\images\real\6145.png,images_normalized\real\6145.jpg,,real
E:\Project\Fake News Detection\images\real\6146.png,images_normalized\real\6146.jpg,,real
E:\Project\Fake News Detection\images\real\6147.png,images_normalized\real\6147.jpg,,real
E:\Project\Fake News Detection\images\real\6157.png,images_normalized\real\6157.jpg,,real
E:\Project\Fake News Detection\images\real\6162.jpg,images_normalized\real\6162.jpg,,real
E:\Project\Fake News Detection\images\real\6163.jpg,images_normalized\real\6163.jpg,,real
E:\Project\Fake News Detection\images\real\6174.jpg,images_normalized\real\6174.jpg,,real
E:\Project\Fake News Detection\images\real\6176.jpg,images_normalized\real\6176.jpg,,real
E:\Project\Fake News Detection\images\real\6177.jpg,images_normalized\real\6177.jpg,,real
E:\Project\Fake News Detection\images\real\6187.jpg,images_normalized\real\6187.jpg,,real
E:\Project\Fake News Detection\images\real\6189.jpg,images_normalized\real\6189.jpg,,real
E:\Project\Fake News Detection\images\real\619.jpg,images_normalized\real\619.jpg,,real
E:\Project\Fake News Detection\images\real\6231.jpg,images_normalized\real\6231.jpg,,real
E:\Project\Fake News Detection\images\real\6242.jpg,images_normalized\real\6242.jpg,,real
E:\Project\Fake News Detection\images\real\6248.jpg,images_normalized\real\6248.jpg,,real
E:\Project\Fake News Detection\images\real\6263.jpg,images_normalized\real\6263.jpg,,real
E:\Project\Fake News Detection\images\real\6266.jpg,images_normalized\real\6266.jpg,,real
E:\Project\Fake News Detection\images\real\6275.jpg,images_normalized\real\6275.jpg,,real
E:\Project\Fake News Detection\images\real\6292.jpg,images_normalized\real\6292.jpg,,real
E:\Project\Fake News Detection\images\real\6296.jpg,images_normalized\real\6296.jpg,,real
E:\Project\Fake News Detection\images\real\6308.jpg,images_normalized\real\6308.jpg,,real
E:\Project\Fake News Detection\images\real\6313.jpg,images_normalized\real\6313.jpg,,real
E:\Project\Fake News Detection\images\real\6322.jpg,images_normalized\real\6322.jpg,,real
E:\Project\Fake News Detection\images\real\6325.jpg,images_normalized\real\6325.jpg,,real
E:\Project\Fake News Detection\images\real\6331.jpg,images_normalized\real\6331.jpg,,real
E:\Project\Fake News Detection\images\real\6333.jpg,images_normalized\real\6333.jpg,,real
E:\Project\Fake News Detection\images\real\6346.jpg,images_normalized\real\6346.jpg,,real
E:\Project\Fake News Detection\images\real\6348.jpg,images_normalized\real\6348.jpg,,real
E:\Project\Fake News Detection\images\real\635.jpg,images_normalized\real\635.jpg,,real
E:\Project\Fake News Detection\images\real\6358.jpg,images_normalized\real\6358.jpg,,real
E:\Project\Fake News Detection\images\real\6366.jpg,images_normalized\real\6366.jpg,,real
E:\Project\Fake News Detection\images\real\6368.jpg,images_normalized\real\6368.jpg,,real
E:\Project\Fake News Detection\images\real\6369.jpg,images_normalized\real\6369.jpg,,real
E:\Project\Fake News Detection\images\real\6377.jpg,images_normalized\real\6377.jpg,,real
E:\Project\Fake News Detection\images\real\6381.jpg,images_normalized\real\6381.jpg,,real
E:\Project\Fake News Detection\images\real\6386.jpg,images_normalized\real\6386.jpg,,real
E:\Project\Fake News Detection\images\real\6390.jpg,images_normalized\real\6390.jpg,,real
E:\Project\Fake News Detection\images\real\6391.jpg,images_normalized\real\6391.jpg,,real
E:\Project\Fake News Detection\images\real\6392.jpg,images_normalized\real\6392.jpg,,real
E:\Project\Fake News Detection\images\real\640.jpg,images_normalized\real\640.jpg,,real
E:\Project\Fake News Detection\images\real\6402.jpg,images_normalized\real\6402.jpg,,real
E:\Project\Fake News Detection\images\real\6411.jpg,images_normalized\real\6411.jpg,,real
E:\Project\Fake News Detection\images\real\6413.jpg,images_normalized\real\6413.jpg,,real
E:\Project\Fake News Detection\images\real\6417.jpg,images_normalized\real\6417.jpg,,real
E:\Project\Fake News Detection\images\real\6419.jpg,images_normalized\real\6419.jpg,,real
E:\Project\Fake News Detection\images\real\6429.jpg,images_normalized\real\6429.jpg,,real
E:\Project\Fake News Detection\images\real\6441.jpg,images_normalized\real\6441.jpg,,real
E:\Project\Fake News Detection\images\real\6451.jpg,images_normalized\real\6451.jpg,,real
E:\Project\Fake News Detection\images\real\6452.jpg,images_normalized\real\6452.jpg,,real
E:\Project\Fake News Detection\images\real\6475.jpg,images_normalized\real\6475.jpg,,real
E:\Project\Fake News Detection\images\real\6504.jpg,images_normalized\real\6504.jpg,,real
E:\Project\Fake News Detection\images\real\6530.jpg,images_normalized\real\6530.jpg,,real
E:\Project\Fake News Detection\images\real\6545.jpg,images_normalized\real\6545.jpg,,real
E:\Project\Fake News Detection\images\real\6551.jpg,images_normalized\real\6551.jpg,,real
E:\Project\Fake News Detection\images\real\6555.jpg,images_normalized\real\6555.jpg,,real
E:\Project\Fake News Detection\images\real\6556.jpg,images_normalized\real\6556.jpg,,real
E:\Project\Fake News Detection\images\real\6582.jpg,images_normalized\real\6582.jpg,,real
E:\Project\Fake News Detection\images\real\6583.jpg,images_normalized\real\6583.jpg,,real
E:\Project\Fake News Detection\images\real\6592.jpg,images_normalized\real\6592.jpg,,real
E:\Project\Fake News Detection\images\real\6599.jpg,images_normalized\real\6599.jpg,,real
E:\Project\Fake News Detection\images\real\6616.jpg,images_normalized\real\6616.jpg,,real
E:\Project\Fake News Detection\images\real\6622.jpg,images_normalized\real\6622.jpg,,real
E:\Project\Fake News Detection\images\real\6633.jpg,images_normalized\real\6633.jpg,,real
E:\Project\Fake News Detection\images\real\6640.jpg,images_normalized\real\6640.jpg,,real
E:\Project\Fake News Detection\images\real\6644.jpg,images_normalized\real\6644.jpg,,real
E:\Project\Fake News Detection\images\real\6645.jpg,images_normalized\real\6645.jpg,,real
E:\Project\Fake News Detection\images\real\6650.jpg,images_normalized\real\6650.jpg,,real
E:\Project\Fake News Detection\images\real\6653.jpg,images_normalized\real\6653.jpg,,real
E:\Project\Fake News Detection\images\real\666.jpg,images_normalized\real\666.jpg,,real
E:\Project\Fake News Detection\images\real\6660.jpg,images_normalized\real\6660.jpg,,real
E:\Project\Fake News Detection\images\real\6661.jpg,images_normalized\real\6661.jpg,,real
E:\Project\Fake News Detection\images\real\6665.jpg,images_normalized\real\6665.jpg,,real
E:\Project\Fake News Detection\images\real\6673.jpeg,images_normalized\real\6673.jpg,,real
E:\Project\Fake News Detection\images\real\6675.jpg,images_normalized\real\6675.jpg,,real
E:\Project\Fake News Detection\images\real\6679.jpg,images_normalized\real\6679.jpg,,real
E:\Project\Fake News Detection\images\real\6681.jpg,images_normalized\real\6681.jpg,,real
E:\Project\Fake News Detection\images\real\6685.jpg,images_normalized\real\6685.jpg,,real
E:\Project\Fake News Detection\images\real\6693.jpg,images_normalized\real\6693.jpg,,real
E:\Project\Fake News Detection\images\real\6697.jpg,images_normalized\real\6697.jpg,,real
E:\Project\Fake News Detection\images\real\6705.jpg,images_normalized\real\6705.jpg,,real
E:\Project\Fake News Detection\images\real\6706.jpg,images_normalized\real\6706.jpg,,real
E:\Project\Fake News Detection\images\real\671.jpg,images_normalized\real\671.jpg,,real
E:\Project\Fake News Detection\images\real\6718.jpg,images_normalized\real\6718.jpg,,real
E:\Project\Fake News Detection\images\real\6719.jpg,images_normalized\real\6719.jpg,,real
E:\Project\Fake News Detection\images\real\6727.jpg,images_normalized\real\6727.jpg,,real
E:\Project\Fake News Detection\images\real\6738.jpg,images_normalized\real\6738.jpg,,real
E:\Project\Fake News Detection\images\real\6739.jpg,images_normalized\real\6739.jpg,,real
E:\Project\Fake News Detection\images\real\6752.jpg,images_normalized\real\6752.jpg,,real
E:\Project\Fake News Detection\images\real\6755.jpg,images_normalized\real\6755.jpg,,real
E:\Project\Fake News Detection\images\real\6759.jpg,images_normalized\real\6759.jpg,,real
E:\Project\Fake News Detection\images\real\676.jpg,images_normalized\real\676.jpg,,real
E:\Project\Fake News Detection\images\real\6767.jpg,images_normalized\real\6767.jpg,,real
E:\Project\Fake News Detection\images\real\6768.jpg,images_normalized\real\6768.jpg,,real
E:\Project\Fake News Detection\images\real\6776.jpg,images_normalized\real\6776.jpg,,real
E:\Project\Fake News Detection\images\real\6778.jpg,images_normalized\real\6778.jpg,,real
E:\Project\Fake News Detection\images\real\6783.jpg,images_normalized\real\6783.jpg,,real
E:\Project\Fake News Detection\images\real\6785.jpg,images_normalized\real\6785.jpg,,real
E:\Project\Fake News Detection\images\real\6786.jpg,images_normalized\real\6786.jpg,,real
E:\Project\Fake News Detection\images\real\679.jpg,images_normalized\real\679.jpg,,real
E:\Project\Fake News Detection\images\real\6795.jpg,images_normalized\real\6795.jpg,,real
E:\Project\Fake News Detection\images\real\6797.jpg,images_normalized\real\6797.jpg,,real
E:\Project\Fake News Detection\images\real\6798.jpg,images_normalized\real\6798.jpg,,real
E:\Project\Fake News Detection\images\real\681.jpg,images_normalized\real\681.jpg,,real
E:\Project\Fake News Detection\images\real\6812.jpg,images_normalized\real\6812.jpg,,real
E:\Project\Fake News Detection\images\real\6813.jpg,images_normalized\real\6813.jpg,,real
E:\Project\Fake News Detection\images\real\6817.jpg,images_normalized\real\6817.jpg,,real
E:\Project\Fake News Detection\images\real\6822.jpg,images_normalized\real\6822.jpg,,real
E:\Project\Fake News Detection\images\real\6825.jpg,images_normalized\real\6825.jpg,,real
E:\Project\Fake News Detection\images\real\6828.jpg,images_normalized\real\6828.jpg,,real
E:\Project\Fake News Detection\images\real\6839.jpg,images_normalized\real\6839.jpg,,real
E:\Project\Fake News Detection\images\real\6840.jpg,images_normalized\real\6840.jpg,,real
E:\Project\Fake News Detection\images\real\6847.jpg,images_normalized\real\6847.jpg,,real
E:\Project\Fake News Detection\images\real\6851.jpg,images_normalized\real\6851.jpg,,real
E:\Project\Fake News Detection\images\real\6856.jpg,images_normalized\real\6856.jpg,,real
E:\Project\Fake News Detection\images\real\6862.jpg,images_normalized\real\6862.jpg,,real
E:\Project\Fake News Detection\images\real\6872.jpg,images_normalized\real\6872.jpg,,real
E:\Project\Fake News Detection\images\real\6879.jpg,images_normalized\real\6879.jpg,,real
E:\Project\Fake News Detection\images\real\6884.jpg,images_normalized\real\6884.jpg,,real
E:\Project\Fake News Detection\images\real\6890.jpg,images_normalized\real\6890.jpg,,real
E:\Project\Fake News Detection\images\real\6893.jpg,images_normalized\real\6893.jpg,,real
E:\Project\Fake News Detection\images\real\69.jpg,images_normalized\real\69.jpg,,real
E:\Project\Fake News Detection\images\real\6900.jpg,images_normalized\real\6900.jpg,,real
E:\Project\Fake News Detection\images\real\6901.jpg,images_normalized\real\6901.jpg,,real
E:\Project\Fake News Detection\images\real\6903.jpg,images_normalized\real\6903.jpg,,real
E:\Project\Fake News Detection\images\real\6907.jpg,images_normalized\real\6907.jpg,,real
E:\Project\Fake News Detection\images\real\6909.jpg,images_normalized\real\6909.jpg,,real
E:\Project\Fake News Detection\images\real\6912.jpg,images_normalized\real\6912.jpg,,real
E:\Project\Fake News Detection\images\real\6920.jpg,images_normalized\real\6920.jpg,,real
E:\Project\Fake News Detection\images\real\6924.jpg,images_normalized\real\6924.jpg,,real
E:\Project\Fake News Detection\images\real\6933.jpg,images_normalized\real\6933.jpg,,real
E:\Project\Fake News Detection\images\real\6934.jpg,images_normalized\real\6934.jpg,,real
E:\Project\Fake News Detection\images\real\6937.jpg,images_normalized\real\6937.jpg,,real
E:\Project\Fake News Detection\images\real\6938.jpg,images_normalized\real\6938.jpg,,real
E:\Project\Fake News Detection\images\real\6939.jpg,images_normalized\real\6939.jpg,,real
E:\Project\Fake News Detection\images\real\6951.jpg,images_normalized\real\6951.jpg,,real
E:\Project\Fake News Detection\images\real\6971.jpg,images_normalized\real\6971.jpg,,real
E:\Project\Fake News Detection\images\real\698.jpg,images_normalized\real\698.jpg,,real
E:\Project\Fake News Detection\images\real\6982.jpg,images_normalized\real\6982.jpg,,real
E:\Project\Fake News Detection\images\real\6985.jpg,images_normalized\real\6985.jpg,,real
E:\Project\Fake News Detection\images\real\7004.jpg,images_normalized\real\7004.jpg,,real
E:\Project\Fake News Detection\images\real\7009.jpg,images_normalized\real\7009.jpg,,real
E:\Project\Fake News Detection\images\real\701.jpg,images_normalized\real\701.jpg,,real
E:\Project\Fake News Detection\images\real\7010.jpg,images_normalized\real\7010.jpg,,real
E:\Project\Fake News Detection\images\real\7012.jpg,images_normalized\real\7012.jpg,,real
E:\Project\Fake News Detection\images\real\7015.jpg,images_normalized\real\7015.jpg,,real
E:\Project\Fake News Detection\images\real\7034.jpg,images_normalized\real\7034.jpg,,real
E:\Project\Fake News Detection\images\real\7039.jpg,images_normalized\real\7039.jpg,,real
E:\Project\Fake News Detection\images\real\717.jpg,images_normalized\real\717.jpg,,real
E:\Project\Fake News Detection\images\real\727.jpg,images_normalized\real\727.jpg,,real
E:\Project\Fake News Detection\images\real\732.jpg,images_normalized\real\732.jpg,,real
E:\Project\Fake News Detection\images\real\742.jpg,images_normalized\real\742.jpg,,real
E:\Project\Fake News Detection\images\real\747.jpeg,images_normalized\real\747.jpg,,real
E:\Project\Fake News Detection\images\real\751.jpg,images_normalized\real\751.jpg,,real
E:\Project\Fake News Detection\images\real\752.jpg,images_normalized\real\752.jpg,,real
E:\Project\Fake News Detection\images\real\756.jpg,images_normalized\real\756.jpg,,real
E:\Project\Fake News Detection\images\real\761.jpg,images_normalized\real\761.jpg,,real
E:\Project\Fake News Detection\images\real\766.jpg,images_normalized\real\766.jpg,,real
E:\Project\Fake News Detection\images\real\771.jpg,images_normalized\real\771.jpg,,real
E:\Project\Fake News Detection\images\real\772.jpg,images_normalized\real\772.jpg,,real
E:\Project\Fake News Detection\images\real\773.jpg,images_normalized\real\773.jpg,,real
E:\Project\Fake News Detection\images\real\783.jpg,images_normalized\real\783.jpg,,real
E:\Project\Fake News Detection\images\real\786.jpg,images_normalized\real\786.jpg,,real
E:\Project\Fake News Detection\images\real\793.jpg,images_normalized\real\793.jpg,,real
E:\Project\Fake News Detection\images\real\794.jpeg,images_normalized\real\794.jpg,,real
E:\Project\Fake News Detection\images\real\795.jpg,images_normalized\real\795.jpg,,real
E:\Project\Fake News Detection\images\real\797.jpg,images_normalized\real\797.jpg,,real
E:\Project\Fake News Detection\images\real\798.jpg,images_normalized\real\798.jpg,,real
E:\Project\Fake News Detection\images\real\807.jpeg,images_normalized\real\807.jpg,,real
E:\Project\Fake News Detection\images\real\810.jpg,images_normalized\real\810.jpg,,real
E:\Project\Fake News Detection\images\real\826.jpeg,images_normalized\real\826.jpg,,real
E:\Project\Fake News Detection\images\real\833.jpeg,images_normalized\real\833.jpg,,real
E:\Project\Fake News Detection\images\real\840.jpg,images_normalized\real\840.jpg,,real
E:\Project\Fake News Detection\images\real\841.jpg,images_normalized\real\841.jpg,,real
E:\Project\Fake News Detection\images\real\846.jpg,images_normalized\real\846.jpg,,real
E:\Project\Fake News Detection\images\real\85.jpg,images_normalized\real\85.jpg,,real
E:\Project\Fake News Detection\images\real\853.jpg,images_normalized\real\853.jpg,,real
E:\Project\Fake News Detection\images\real\855.jpg,images_normalized\real\855.jpg,,real
E:\Project\Fake News Detection\images\real\857.jpg,images_normalized\real\857.jpg,,real
E:\Project\Fake News Detection\images\real\871.jpg,images_normalized\real\871.jpg,,real
E:\Project\Fake News Detection\images\real\872.jpg,images_normalized\real\872.jpg,,real
E:\Project\Fake News Detection\images\real\874.jpg,images_normalized\real\874.jpg,,real
E:\Project\Fake News Detection\images\real\877.jpg,images_normalized\real\877.jpg,,real
E:\Project\Fake News Detection\images\real\879.jpg,images_normalized\real\879.jpg,,real
E:\Project\Fake News Detection\images\real\9.jpg,images_normalized\real\9.jpg,,real
E:\Project\Fake News Detection\images\real\913.jpg,images_normalized\real\913.jpg,,real
E:\Project\Fake News Detection\images\real\922.jpg,images_normalized\real\922.jpg,,real
E:\Project\Fake News Detection\images\real\931.jpg,images_normalized\real\931.jpg,,real
E:\Project\Fake News Detection\images\real\934.jpg,images_normalized\real\934.jpg,,real
E:\Project\Fake News Detection\images\real\935.jpg,images_normalized\real\935.jpg,,real
